2016-12-10 23:21:51,417 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:21:51,438 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:21:51,445 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:21:51,505 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:42:16,180 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:42:16,204 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:42:16,214 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:42:16,294 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:45:06,193 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:45:06,218 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:45:06,226 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:45:06,304 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:11,009 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:48:11,035 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:11,045 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:48:11,117 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:23,253 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:48:23,279 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:23,290 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:48:23,376 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:25,223 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:48:25,247 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:25,255 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:48:25,360 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:52,390 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:48:52,418 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:48:52,425 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:48:52,500 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:49:28,873 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:49:28,900 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:49:28,909 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:49:28,979 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:50:18,843 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:50:18,868 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:50:18,875 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
